RECORD_ID,MMWR_WEEK,WEEK_START,WEEK_END,INFLUENZA_SEASON,CASES,AGE_0_4_COUNT,AGE_5_17_COUNT,AGE_18_24_COUNT,AGE_25_49_COUNT,AGE_50_64_COUNT,AGE_65_OVER_COUNT,AGE_UNKNOWN_COUNT,AGE_0_4_PCT,AGE_5_17_PCT,AGE_18_24_PCT,AGE_25_49_PCT,AGE_50_64_PCT,AGE_65_OVER_PCT,AGE_UNKNOWN_PCT,WHITE_NON_LATINX_COUNT,BLACK_NON_LATINX_COUNT,LATINX_COUNT,ASIAN_NON_LATINX_COUNT,NHPI_NON_LATINX_COUNT,AIAN_NON_LATINX_COUNT,OTHER_RACE_NON_LATINX_COUNT,UNKNOWN_RACE_ETHNICITY_COUNT,WHITE_NON_LATINX_PCT,BLACK_NON_LATINX_PCT,LATINX_PCT,ASIAN_NON_LATINX_PCT,NHPI_NON_LATINX_PCT,AIAN_NON_LATINX_PCT,OTHER_RACE_NON_LATINX_PCT,UNKNOWN_RACE_ETHNICITY_PCT,FEMALE_COUNT,MALE_COUNT,FEMALE_PCT,MALE_PCT,DEATHS_COUNT,DEATHS_PCT,FLUSHOT_REPORTED,FLUSHOT_COUNT,FLUSHOT_PCT,AH3N2_COUNT,ANOTSUB_COUNT,AH1N1_COUNT,B_COUNT,AH3N2_PCT,ANOTSUB_PCT,AH1N1_PCT,B_PCT
2019-42,42,10/13/2019,10/19/2019,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-43,43,10/20/2019,10/26/2019,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2019-44,44,10/27/2019,11/02/2019,2019-2020,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,1,0,0,0,1.00,0.00,0.00,0.00
2019-45,45,11/03/2019,11/09/2019,2019-2020,2,0,0,0,1,0,1,0,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0,2,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0.50,0.50,0,0.00,2,2,1.00,0,1,1,0,0.00,0.50,0.50,0.00
2019-46,46,11/10/2019,11/16/2019,2019-2020,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2019-47,47,11/17/2019,11/23/2019,2019-2020,1,0,1,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2019-48,48,11/24/2019,11/30/2019,2019-2020,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,0,1,0,0,0,0,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,1,1.00,0,1,0,0,0.00,1.00,0.00,0.00
2019-49,49,12/01/2019,12/07/2019,2019-2020,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2019-50,50,12/08/2019,12/14/2019,2019-2020,6,1,0,0,1,3,1,0,0.17,0.00,0.00,0.17,0.50,0.17,0.00,0,4,2,0,0,0,0,0,0.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00,2,4,0.33,0.67,1,0.17,3,1,0.33,1,2,1,2,0.17,0.33,0.17,0.33
2019-51,51,12/15/2019,12/21/2019,2019-2020,7,0,2,0,0,4,1,0,0.00,0.29,0.00,0.00,0.57,0.14,0.00,3,3,1,0,0,0,0,0,0.43,0.43,0.14,0.00,0.00,0.00,0.00,0.00,6,1,0.86,0.14,1,0.14,6,5,0.83,1,3,1,2,0.14,0.43,0.14,0.29
2019-52,52,12/22/2019,12/28/2019,2019-2020,19,3,0,2,5,3,6,0,0.16,0.00,0.11,0.26,0.16,0.32,0.00,7,5,5,1,0,0,1,0,0.37,0.26,0.26,0.05,0.00,0.00,0.05,0.00,10,9,0.53,0.47,2,0.11,13,7,0.54,1,4,0,14,0.05,0.21,0.00,0.74
2020-01,1,12/29/2019,01/04/2020,2019-2020,27,4,2,0,8,4,9,0,0.15,0.07,0.00,0.30,0.15,0.33,0.00,6,13,7,1,0,0,0,0,0.22,0.48,0.26,0.04,0.00,0.00,0.00,0.00,16,11,0.59,0.41,2,0.07,16,5,0.31,0,10,4,13,0.00,0.37,0.15,0.48
2020-02,2,01/05/2020,01/11/2020,2019-2020,23,6,0,1,0,9,7,0,0.26,0.00,0.04,0.00,0.39,0.30,0.00,3,16,2,2,0,0,0,0,0.13,0.70,0.09,0.09,0.00,0.00,0.00,0.00,11,12,0.48,0.52,1,0.04,11,6,0.55,0,8,2,13,0.00,0.35,0.09,0.57
2020-03,3,01/12/2020,01/18/2020,2019-2020,30,7,2,2,6,7,6,0,0.23,0.07,0.07,0.20,0.23,0.20,0.00,4,14,10,0,0,0,1,1,0.13,0.47,0.33,0.00,0.00,0.00,0.03,0.03,16,14,0.53,0.47,1,0.03,16,9,0.56,0,18,4,8,0.00,0.60,0.13,0.27
2020-04,4,01/19/2020,01/25/2020,2019-2020,34,3,5,1,5,8,12,0,0.09,0.15,0.03,0.15,0.24,0.35,0.00,9,18,6,1,0,0,0,0,0.26,0.53,0.18,0.03,0.00,0.00,0.00,0.00,16,18,0.47,0.53,4,0.12,16,11,0.69,0,14,10,10,0.00,0.41,0.29,0.29
2020-05,5,01/26/2020,02/01/2020,2019-2020,39,9,3,3,6,6,11,1,0.23,0.08,0.08,0.15,0.15,0.28,0.03,10,19,6,2,0,0,1,1,0.26,0.49,0.15,0.05,0.00,0.00,0.03,0.03,14,25,0.36,0.64,1,0.03,24,15,0.62,0,20,7,12,0.00,0.51,0.18,0.31
2020-06,6,02/02/2020,02/08/2020,2019-2020,53,10,1,1,9,16,16,0,0.19,0.02,0.02,0.17,0.30,0.30,0.00,11,28,11,1,0,0,1,1,0.21,0.53,0.21,0.02,0.00,0.00,0.02,0.02,24,29,0.45,0.55,2,0.04,25,12,0.48,1,26,21,5,0.02,0.49,0.40,0.09
2020-07,7,02/09/2020,02/15/2020,2019-2020,56,13,3,2,8,14,16,0,0.23,0.05,0.04,0.14,0.25,0.29,0.00,7,35,11,1,0,0,1,1,0.12,0.62,0.20,0.02,0.00,0.00,0.02,0.02,26,30,0.46,0.54,2,0.04,37,18,0.49,2,29,21,4,0.04,0.52,0.38,0.07
2020-08,8,02/16/2020,02/22/2020,2019-2020,53,9,2,2,9,22,9,0,0.17,0.04,0.04,0.17,0.42,0.17,0.00,8,33,9,0,0,0,0,3,0.15,0.62,0.17,0.00,0.00,0.00,0.00,0.06,24,29,0.45,0.55,1,0.02,33,20,0.61,0,26,19,8,0.00,0.49,0.36,0.15
2020-09,9,02/23/2020,02/29/2020,2019-2020,42,6,3,2,8,14,9,0,0.14,0.07,0.05,0.19,0.33,0.21,0.00,11,23,6,1,0,0,1,0,0.26,0.55,0.14,0.02,0.00,0.00,0.02,0.00,23,19,0.55,0.45,1,0.02,20,11,0.55,0,28,6,8,0.00,0.67,0.14,0.19
2020-10,10,03/01/2020,03/07/2020,2019-2020,38,6,2,1,5,14,10,0,0.16,0.05,0.03,0.13,0.37,0.26,0.00,12,21,5,0,0,0,0,0,0.32,0.55,0.13,0.00,0.00,0.00,0.00,0.00,16,22,0.42,0.58,2,0.05,26,11,0.42,0,26,9,3,0.00,0.68,0.24,0.08
2020-11,11,03/08/2020,03/14/2020,2019-2020,30,2,2,1,9,9,7,0,0.07,0.07,0.03,0.30,0.30,0.23,0.00,10,13,5,1,0,0,1,0,0.33,0.43,0.17,0.03,0.00,0.00,0.03,0.00,16,14,0.53,0.47,4,0.13,16,8,0.50,0,14,13,3,0.00,0.47,0.43,0.10
2020-12,12,03/15/2020,03/21/2020,2019-2020,9,1,1,0,0,3,4,0,0.11,0.11,0.00,0.00,0.33,0.44,0.00,3,6,0,0,0,0,0,0,0.33,0.67,0.00,0.00,0.00,0.00,0.00,0.00,2,7,0.22,0.78,1,0.11,7,4,0.57,0,5,3,1,0.00,0.56,0.33,0.11
2020-13,13,03/22/2020,03/28/2020,2019-2020,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,1,1.00,0,0,0,1,0.00,0.00,0.00,1.00
2020-14,14,03/29/2020,04/04/2020,2019-2020,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,0,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2020-15,15,04/05/2020,04/11/2020,2019-2020,1,0,1,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,1,1.00,0,0,0,1,0.00,0.00,0.00,1.00
2020-16,16,04/12/2020,04/18/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-17,17,04/19/2020,04/25/2020,2019-2020,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,0,1,0,0,0,0,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,1,1.00,0,0,0.00,0,0,0,1,0.00,0.00,0.00,1.00
2020-18,18,04/26/2020,05/02/2020,2019-2020,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1,0,0,0,0,0,0,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,1,1.00,0,0,0.00,0,0,1,0,0.00,0.00,1.00,0.00
2020-19,19,05/03/2020,05/09/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-20,20,05/10/2020,05/16/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-21,21,05/17/2020,05/23/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-22,22,05/24/2020,05/30/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-23,23,05/31/2020,06/06/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-24,24,06/07/2020,06/13/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-25,25,06/14/2020,06/20/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-26,26,06/21/2020,06/27/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-27,27,06/28/2020,07/04/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-28,28,07/05/2020,07/11/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-29,29,07/12/2020,07/18/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-30,30,07/19/2020,07/25/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-31,31,07/26/2020,08/01/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-32,32,08/02/2020,08/08/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-33,33,08/09/2020,08/15/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-34,34,08/16/2020,08/22/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-35,35,08/23/2020,08/29/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-36,36,08/30/2020,09/05/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-37,37,09/06/2020,09/12/2020,2019-2020,1,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1.00,0.00,0,0.00,1,0,0.00,1,0,0,0,1.00,0.00,0.00,0.00
2020-38,38,09/13/2020,09/19/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-39,39,09/20/2020,09/26/2020,2019-2020,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-40,40,09/27/2020,10/03/2020,2020-2021,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-41,41,10/04/2020,10/10/2020,2020-2021,1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0,1,0,0,0,0,0,0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1,0.00,1.00,0,0.00,1,0,0.00,0,1,0,0,0.00,1.00,0.00,0.00
2020-42,42,10/11/2020,10/17/2020,2020-2021,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-43,43,10/18/2020,10/24/2020,2020-2021,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
2020-44,44,10/25/2020,10/31/2020,2020-2021,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.00,0.00,0,0.00,0,0,0.00,0,0,0,0,0.00,0.00,0.00,0.00
